0.000000e+000	4.310345e-002	5.000000e-002	7.911073e-006	0.000000e+000	0.000000e+000	0.000000e+000	7.544545e-006	4.391099e-006	0.000000e+000	4.391099e-006	-1.545562e-005
0.000000e+000	4.655172e-002	-5.000000e-002	-7.891911e-006	0.000000e+000	0.000000e+000	0.000000e+000	-7.749321e-006	4.665802e-006	0.000000e+000	4.665802e-006	1.564123e-005
0.000000e+000	4.655172e-002	-4.655172e-002	-1.402152e-004	0.000000e+000	0.000000e+000	0.000000e+000	-7.484961e-006	4.870209e-006	0.000000e+000	4.870209e-006	1.477002e-004
0.000000e+000	4.655172e-002	-4.310345e-002	-2.583962e-004	0.000000e+000	0.000000e+000	0.000000e+000	-7.195637e-006	5.096000e-006	0.000000e+000	5.096000e-006	2.655918e-004
0.000000e+000	4.655172e-002	-3.965517e-002	-3.516054e-004	0.000000e+000	0.000000e+000	0.000000e+000	-6.872524e-006	5.340488e-006	0.000000e+000	5.340488e-006	3.584780e-004
0.000000e+000	4.655172e-002	-3.620690e-002	-4.137903e-004	0.000000e+000	0.000000e+000	0.000000e+000	-6.508062e-006	5.598983e-006	0.000000e+000	5.598983e-006	4.202984e-004
0.000000e+000	4.655172e-002	-3.275862e-002	-4.439803e-004	0.000000e+000	0.000000e+000	0.000000e+000	-6.096520e-006	5.865236e-006	0.000000e+000	5.865236e-006	4.500768e-004
0.000000e+000	4.655172e-002	-2.931034e-002	-4.452715e-004	0.000000e+000	0.000000e+000	0.000000e+000	-5.634360e-006	6.131989e-006	0.000000e+000	6.131989e-006	4.509059e-004
0.000000e+000	4.655172e-002	-2.586207e-002	-4.231630e-004	0.000000e+000	0.000000e+000	0.000000e+000	-5.120382e-006	6.391549e-006	0.000000e+000	6.391549e-006	4.282834e-004
0.000000e+000	4.655172e-002	-2.241379e-002	-3.839161e-004	0.000000e+000	0.000000e+000	0.000000e+000	-4.555669e-006	6.636332e-006	0.000000e+000	6.636332e-006	3.884717e-004
0.000000e+000	4.655172e-002	-1.896552e-002	-3.333446e-004	0.000000e+000	0.000000e+000	0.000000e+000	-3.943368e-006	6.859302e-006	0.000000e+000	6.859302e-006	3.372880e-004
0.000000e+000	4.655172e-002	-1.551724e-002	-2.761433e-004	0.000000e+000	0.000000e+000	0.000000e+000	-3.288365e-006	7.054288e-006	0.000000e+000	7.054288e-006	2.794316e-004
0.000000e+000	4.655172e-002	-1.206897e-002	-2.156680e-004	0.000000e+000	0.000000e+000	0.000000e+000	-2.596913e-006	7.216170e-006	0.000000e+000	7.216170e-006	2.182649e-004
0.000000e+000	4.655172e-002	-8.620690e-003	-1.540141e-004	0.000000e+000	0.000000e+000	0.000000e+000	-1.876269e-006	7.340937e-006	0.000000e+000	7.340937e-006	1.558904e-004
0.000000e+000	4.655172e-002	-5.172414e-003	-9.224997e-005	0.000000e+000	0.000000e+000	0.000000e+000	-1.134367e-006	7.425677e-006	0.000000e+000	7.425677e-006	9.338433e-005
0.000000e+000	4.655172e-002	-1.724138e-003	-3.070925e-005	0.000000e+000	0.000000e+000	0.000000e+000	-3.795634e-007	7.468507e-006	0.000000e+000	7.468507e-006	3.108881e-005
0.000000e+000	4.655172e-002	1.724138e-003	3.070925e-005	0.000000e+000	0.000000e+000	0.000000e+000	3.795634e-007	7.468507e-006	0.000000e+000	7.468507e-006	-3.108881e-005
0.000000e+000	4.655172e-002	5.172414e-003	9.224997e-005	0.000000e+000	0.000000e+000	0.000000e+000	1.134367e-006	7.425677e-006	0.000000e+000	7.425677e-006	-9.338433e-005
0.000000e+000	4.655172e-002	8.620690e-003	1.540141e-004	0.000000e+000	0.000000e+000	0.000000e+000	1.876269e-006	7.340937e-006	0.000000e+000	7.340937e-006	-1.558904e-004
0.000000e+000	4.655172e-002	1.206897e-002	2.156680e-004	0.000000e+000	0.000000e+000	0.000000e+000	2.596913e-006	7.216170e-006	0.000000e+000	7.216170e-006	-2.182649e-004
0.000000e+000	4.655172e-002	1.551724e-002	2.761433e-004	0.000000e+000	0.000000e+000	0.000000e+000	3.288365e-006	7.054288e-006	0.000000e+000	7.054288e-006	-2.794316e-004
0.000000e+000	4.655172e-002	1.896552e-002	3.333446e-004	0.000000e+000	0.000000e+000	0.000000e+000	3.943368e-006	6.859302e-006	0.000000e+000	6.859302e-006	-3.372880e-004
0.000000e+000	4.655172e-002	2.241379e-002	3.839161e-004	0.000000e+000	0.000000e+000	0.000000e+000	4.555669e-006	6.636332e-006	0.000000e+000	6.636332e-006	-3.884717e-004
0.000000e+000	4.655172e-002	2.586207e-002	4.231630e-004	0.000000e+000	0.000000e+000	0.000000e+000	5.120382e-006	6.391549e-006	0.000000e+000	6.391549e-006	-4.282834e-004
0.000000e+000	4.655172e-002	2.931034e-002	4.452715e-004	0.000000e+000	0.000000e+000	0.000000e+000	5.634360e-006	6.131989e-006	0.000000e+000	6.131989e-006	-4.509059e-004
0.000000e+000	4.655172e-002	3.275862e-002	4.439803e-004	0.000000e+000	0.000000e+000	0.000000e+000	6.096520e-006	5.865236e-006	0.000000e+000	5.865236e-006	-4.500768e-004
0.000000e+000	4.655172e-002	3.620690e-002	4.137903e-004	0.000000e+000	0.000000e+000	0.000000e+000	6.508062e-006	5.598983e-006	0.000000e+000	5.598983e-006	-4.202984e-004
0.000000e+000	4.655172e-002	3.965517e-002	3.516054e-004	0.000000e+000	0.000000e+000	0.000000e+000	6.872524e-006	5.340488e-006	0.000000e+000	5.340488e-006	-3.584780e-004
0.000000e+000	4.655172e-002	4.310345e-002	2.583962e-004	0.000000e+000	0.000000e+000	0.000000e+000	7.195637e-006	5.096000e-006	0.000000e+000	5.096000e-006	-2.655918e-004
0.000000e+000	4.655172e-002	4.655172e-002	1.402152e-004	0.000000e+000	0.000000e+000	0.000000e+000	7.484961e-006	4.870209e-006	0.000000e+000	4.870209e-006	-1.477002e-004
0.000000e+000	4.655172e-002	5.000000e-002	7.891911e-006	0.000000e+000	0.000000e+000	0.000000e+000	7.749321e-006	4.665802e-006	0.000000e+000	4.665802e-006	-1.564123e-005
0.000000e+000	5.000000e-002	-5.000000e-002	-7.873464e-006	0.000000e+000	0.000000e+000	0.000000e+000	-7.968943e-006	4.895897e-006	0.000000e+000	4.895897e-006	1.584241e-005
0.000000e+000	5.000000e-002	-4.655172e-002	-1.401719e-004	0.000000e+000	0.000000e+000	0.000000e+000	-7.756753e-006	5.121547e-006	0.000000e+000	5.121547e-006	1.479287e-004
0.000000e+000	5.000000e-002	-4.310345e-002	-2.583300e-004	0.000000e+000	0.000000e+000	0.000000e+000	-7.515744e-006	5.379573e-006	0.000000e+000	5.379573e-006	2.658457e-004
0.000000e+000	5.000000e-002	-3.965517e-002	-3.515192e-004	0.000000e+000	0.000000e+000	0.000000e+000	-7.233555e-006	5.666158e-006	0.000000e+000	5.666158e-006	3.587527e-004
0.000000e+000	5.000000e-002	-3.620690e-002	-4.136878e-004	0.000000e+000	0.000000e+000	0.000000e+000	-6.899663e-006	5.974708e-006	0.000000e+000	5.974708e-006	4.205875e-004
0.000000e+000	5.000000e-002	-3.275862e-002	-4.438660e-004	0.000000e+000	0.000000e+000	0.000000e+000	-6.506160e-006	6.296523e-006	0.000000e+000	6.296523e-006	4.503721e-004
0.000000e+000	5.000000e-002	-2.931034e-002	-4.451503e-004	0.000000e+000	0.000000e+000	0.000000e+000	-6.048235e-006	6.621611e-006	0.000000e+000	6.621611e-006	4.511985e-004
0.000000e+000	5.000000e-002	-2.586207e-002	-4.230401e-004	0.000000e+000	0.000000e+000	0.000000e+000	-5.524317e-006	6.939526e-006	0.000000e+000	6.939526e-006	4.285644e-004
0.000000e+000	5.000000e-002	-2.241379e-002	-3.837966e-004	0.000000e+000	0.000000e+000	0.000000e+000	-4.935934e-006	7.240130e-006	0.000000e+000	7.240130e-006	3.887326e-004
0.000000e+000	5.000000e-002	-1.896552e-002	-3.332337e-004	0.000000e+000	0.000000e+000	0.000000e+000	-4.287343e-006	7.514199e-006	0.000000e+000	7.514199e-006	3.375210e-004
0.000000e+000	5.000000e-002	-1.551724e-002	-2.760455e-004	0.000000e+000	0.000000e+000	0.000000e+000	-3.585019e-006	7.753819e-006	0.000000e+000	7.753819e-006	2.796305e-004
0.000000e+000	5.000000e-002	-1.206897e-002	-2.155874e-004	0.000000e+000	0.000000e+000	0.000000e+000	-2.837099e-006	7.952580e-006	0.000000e+000	7.952580e-006	2.184245e-004
0.000000e+000	5.000000e-002	-8.620690e-003	-1.539541e-004	0.000000e+000	0.000000e+000	0.000000e+000	-2.052870e-006	8.105598e-006	0.000000e+000	8.105598e-006	1.560069e-004
0.000000e+000	5.000000e-002	-5.172414e-003	-9.221295e-005	0.000000e+000	0.000000e+000	0.000000e+000	-1.242332e-006	8.209414e-006	0.000000e+000	8.209414e-006	9.345529e-005
0.000000e+000	5.000000e-002	-1.724138e-003	-3.069674e-005	0.000000e+000	0.000000e+000	0.000000e+000	-4.158844e-007	8.261847e-006	0.000000e+000	8.261847e-006	3.111262e-005
0.000000e+000	5.000000e-002	1.724138e-003	3.069674e-005	0.000000e+000	0.000000e+000	0.000000e+000	4.158844e-007	8.261847e-006	0.000000e+000	8.261847e-006	-3.111262e-005
0.000000e+000	5.000000e-002	5.172414e-003	9.221295e-005	0.000000e+000	0.000000e+000	0.000000e+000	1.242332e-006	8.209414e-006	0.000000e+000	8.209414e-006	-9.345529e-005
0.000000e+000	5.000000e-002	8.620690e-003	1.539541e-004	0.000000e+000	0.000000e+000	0.000000e+000	2.052870e-006	8.105598e-006	0.000000e+000	8.105598e-006	-1.560069e-004
0.000000e+000	5.000000e-002	1.206897e-002	2.155874e-004	0.000000e+000	0.000000e+000	0.000000e+000	2.837099e-006	7.952580e-006	0.000000e+000	7.952580e-006	-2.184245e-004
0.000000e+000	5.000000e-002	1.551724e-002	2.760455e-004	0.000000e+000	0.000000e+000	0.000000e+000	3.585019e-006	7.753819e-006	0.000000e+000	7.753819e-006	-2.796305e-004
0.000000e+000	5.000000e-002	1.896552e-002	3.332337e-004	0.000000e+000	0.000000e+000	0.000000e+000	4.287343e-006	7.514199e-006	0.000000e+000	7.514199e-006	-3.375210e-004
0.000000e+000	5.000000e-002	2.241379e-002	3.837966e-004	0.000000e+000	0.000000e+000	0.000000e+000	4.935934e-006	7.240130e-006	0.000000e+000	7.240130e-006	-3.887326e-004
0.000000e+000	5.000000e-002	2.586207e-002	4.230401e-004	0.000000e+000	0.000000e+000	0.000000e+000	5.524317e-006	6.939526e-006	0.000000e+000	6.939526e-006	-4.285644e-004
0.000000e+000	5.000000e-002	2.931034e-002	4.451503e-004	0.000000e+000	0.000000e+000	0.000000e+000	6.048235e-006	6.621611e-006	0.000000e+000	6.621611e-006	-4.511985e-004
0.000000e+000	5.000000e-002	3.275862e-002	4.438660e-004	0.000000e+000	0.000000e+000	0.000000e+000	6.506160e-006	6.296523e-006	0.000000e+000	6.296523e-006	-4.503721e-004
0.000000e+000	5.000000e-002	3.620690e-002	4.136878e-004	0.000000e+000	0.000000e+000	0.000000e+000	6.899663e-006	5.974708e-006	0.000000e+000	5.974708e-006	-4.205875e-004
0.000000e+000	5.000000e-002	3.965517e-002	3.515192e-004	0.000000e+000	0.000000e+000	0.000000e+000	7.233555e-006	5.666158e-006	0.000000e+000	5.666158e-006	-3.587527e-004
0.000000e+000	5.000000e-002	4.310345e-002	2.583300e-004	0.000000e+000	0.000000e+000	0.000000e+000	7.515744e-006	5.379573e-006	0.000000e+000	5.379573e-006	-2.658457e-004
0.000000e+000	5.000000e-002	4.655172e-002	1.401719e-004	0.000000e+000	0.000000e+000	0.000000e+000	7.756753e-006	5.121547e-006	0.000000e+000	5.121547e-006	-1.479287e-004
0.000000e+000	5.000000e-002	5.000000e-002	7.873464e-006	0.000000e+000	0.000000e+000	0.000000e+000	7.968943e-006	4.895897e-006	0.000000e+000	4.895897e-006	-1.584241e-005
